fixed,fixed-strong,fixed-one_weak,strong-fixed,strong-strong,strong-one_weak,one_weak-fixed,one_weak-strong,one_weak-one_weak
0,0,0,0,0,0,62.91480368242797,60.09193512034347,60.09193512034347
57.72391351444236,56.30632543191713,57.79120658907664,57.501031166924946,56.08344308439972,57.568324241559225,0,0,0
0,0,0,0,0,0,0,0,0
61.24587107626217,61.60573612139918,0,60.36337887518393,60.72324392032095,0,60.36337887518393,60.72324392032095,0
61.272194178348435,60.1455728353557,60.1455728353557,62.23899186203444,61.112370519041704,61.112370519041704,62.23899186203444,61.112370519041704,61.112370519041704
62.022596767878404,0,0,61.76295788179281,0,0,58.467559803488086,0,0
59.80454380982991,0,0,62.11402986707411,0,0,63.10100390994026,0,0
59.756172777280625,58.38258313407837,58.03140252310514,60.60847275232183,59.23488310911957,58.88370249814635,60.60847275232183,59.23488310911957,58.88370249814635
61.22696224477665,0,60.90876538634833,62.19560436613402,0,61.8774075077057,0,0,0
62.96141628176515,0,0,62.57728043445569,0,0,62.57728043445569,0,0
60.139653080842564,58.50110915169962,0,59.46243069198402,57.823886762841084,0,59.71567882416319,58.07713489502025,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
61.66306778466551,0,0,60.57700504289756,0,0,60.57700504289756,0,0
61.27895826874897,61.321988107675736,61.321988107675736,60.68178801963802,60.72481785856478,60.72481785856478,60.99953510001057,61.04256493893733,61.04256493893733
60.405974723012534,60.07311825923027,60.83344138313775,57.49063232315047,57.15777585936821,57.918098983275684,57.49063232315047,57.15777585936821,57.918098983275684
59.43336016855986,58.08473509377179,58.08473509377179,57.72607783565755,56.37745276086948,56.37745276086948,57.72607783565755,56.37745276086948,56.37745276086948
64.29581089336348,63.44446827890293,62.535395368148784,63.29095546821094,62.43961285375039,61.530539942996256,63.29095546821094,62.43961285375039,61.530539942996256
62.407062663599504,61.70052373909011,61.70052373909011,62.70512441304555,61.99858548853616,61.99858548853616,62.70512441304555,61.99858548853616,61.99858548853616
60.05648891140661,59.82316430690477,60.83229592017025,59.35740630576017,59.12408170125833,60.13321331452383,59.35740630576017,59.12408170125833,60.13321331452383
0,0,0,0,0,0,0,0,0
58.891306194528724,58.200612307198966,58.200612307198966,58.83361842050907,58.14292453317931,58.14292453317931,59.139108651453995,58.44841476412424,58.44841476412424
59.705588047061234,0,60.73752217491198,59.449143686883744,0,60.4810778147345,59.449143686883744,0,60.4810778147345
58.70477621308187,56.83358219689241,62.71567529390815,58.20873524600621,56.33754122981675,62.21963432683249,0,0,0
59.474961583454686,59.2146405855018,59.45771411710115,55.362184519064606,55.10186352111172,55.34493705271106,57.98281791997206,57.72249692201917,57.96557045361851
61.39307222945878,62.966916543676376,60.961694296299946,0,0,0,59.95243282467342,61.52627713889102,59.52105489151459
62.70305526788353,63.93818596479257,63.93818596479257,0,0,0,0,0,0
60.02429299726084,61.00646630084635,60.18839627174816,0,0,0,0,0,0
60.16970705319616,58.772023830749674,58.772023830749674,60.54652554715664,59.14884232471015,59.14884232471015,60.27102066862496,58.873337446178475,58.873337446178475
61.2956492905756,59.29913167965747,60.46580330237313,61.024116991588855,59.02759938067073,60.19427100338639,62.030526958593484,60.03400934767536,61.20068097039102
0,0,0,0,0,0,0,0,0
0,0,0,61.60921597620808,61.54060475891608,60.2336807441629,58.95302646944658,58.88441525215458,57.577491237401404
60.13702533781302,60.79323759118462,59.83667367668777,60.62789146351301,61.284103716884616,60.32753980238775,59.315163151254424,59.97137540462603,59.01481149012916
59.83967507160173,57.016757800152156,57.18192538707774,60.3346317247076,57.51171445325803,57.67688204018361,60.3346317247076,57.51171445325803,57.67688204018361
